2022-12-15 23:12:12,222 INFO    StreamThr :5336 [internal.py:wandb_internal():87] W&B internal server running at pid: 5336, started at: 2022-12-15 23:12:12.221584
2022-12-15 23:12:12,223 DEBUG   HandlerThread:5336 [handler.py:handle_request():139] handle_request: status
2022-12-15 23:12:12,224 DEBUG   SenderThread:5336 [sender.py:send_request():317] send_request: status
2022-12-15 23:12:12,226 INFO    WriterThread:5336 [datastore.py:open_for_write():75] open: /media/jonathan/62E2EFF0E2EFC67F/Users/joeda/PycharmProjects/IA-MED_IMG/CheXpert2/training/wandb/offline-run-20221215_231212-28zw6bfs/run-28zw6bfs.wandb
2022-12-15 23:12:12,236 DEBUG   HandlerThread:5336 [handler.py:handle_request():139] handle_request: run_start
2022-12-15 23:12:12,240 DEBUG   HandlerThread:5336 [system_info.py:__init__():31] System info init
2022-12-15 23:12:12,240 DEBUG   HandlerThread:5336 [system_info.py:__init__():46] System info init done
2022-12-15 23:12:12,240 INFO    HandlerThread:5336 [system_monitor.py:start():150] Starting system monitor
2022-12-15 23:12:12,240 INFO    SystemMonitor:5336 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-12-15 23:12:12,240 INFO    HandlerThread:5336 [system_monitor.py:probe():171] Collecting system info
2022-12-15 23:12:12,241 INFO    SystemMonitor:5336 [interfaces.py:start():168] Started cpu
2022-12-15 23:12:12,241 INFO    SystemMonitor:5336 [interfaces.py:start():168] Started disk
2022-12-15 23:12:12,241 INFO    SystemMonitor:5336 [interfaces.py:start():168] Started gpu
2022-12-15 23:12:12,242 INFO    SystemMonitor:5336 [interfaces.py:start():168] Started memory
2022-12-15 23:12:12,242 INFO    SystemMonitor:5336 [interfaces.py:start():168] Started network
2022-12-15 23:12:12,250 DEBUG   HandlerThread:5336 [system_info.py:probe():195] Probing system
2022-12-15 23:12:12,253 DEBUG   HandlerThread:5336 [system_info.py:_probe_git():180] Probing git
2022-12-15 23:12:12,259 DEBUG   HandlerThread:5336 [system_info.py:_probe_git():188] Probing git done
2022-12-15 23:12:12,259 DEBUG   HandlerThread:5336 [system_info.py:probe():241] Probing system done
2022-12-15 23:12:12,259 DEBUG   HandlerThread:5336 [system_monitor.py:probe():180] {'os': 'Linux-5.19.0-26-generic-x86_64-with-glibc2.36', 'python': '3.10.7', 'heartbeatAt': '2022-12-16T04:12:12.250991', 'startedAt': '2022-12-16T04:12:12.199742', 'docker': None, 'cuda': None, 'args': ('--model', 'convnext_small_384_in22ft1k', '--batch_size', '64', '--img_size', '224', '--num_worker', '12', '--augment_prob', '1', '1', '0.5', '0.5', '0.5', '--clip_norm', '1', '--lr', '0.0001', '--device', '0', '--label_smoothing', '0', '--epoch', '200', '--drop_rate', '0.2', '--pretraining', '0', '--channel', '1', '--tag', 'val_ciusss_chexpert_padchest__chexnet_pos_weight', '--debug', '--no-autocast', '--weight_decay', '0'), 'state': 'running', 'program': '/media/jonathan/62E2EFF0E2EFC67F/Users/joeda/PycharmProjects/IA-MED_IMG/CheXpert2/training/train.py', 'codePath': 'CheXpert2/training/train.py', 'git': {'remote': 'http://r06.azdevops.mtl.rtss.qc.ca:8080/DefaultCollection/IA-MED_IMG/_git/IA-MED_IMG', 'commit': '935b706084391a2264017eee4c578d9d9b7b6267'}, 'email': 'joe199827@gmail.com', 'root': '/media/jonathan/62E2EFF0E2EFC67F/Users/joeda/PycharmProjects/IA-MED_IMG', 'host': 'jonathan-MS-7D54', 'username': 'jonathan', 'executable': '/home/jonathan/RSNA_kaggle_2022/venv/bin/python', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3551.5196249999995, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 3959.139, 'min': 2200.0, 'max': 3700.0}, {'current': 4949.896, 'min': 2200.0, 'max': 3700.0}, {'current': 4063.356, 'min': 2200.0, 'max': 3700.0}, {'current': 3959.068, 'min': 2200.0, 'max': 3700.0}, {'current': 3958.336, 'min': 2200.0, 'max': 3700.0}, {'current': 3958.584, 'min': 2200.0, 'max': 3700.0}, {'current': 3605.64, 'min': 2200.0, 'max': 3700.0}, {'current': 2634.252, 'min': 2200.0, 'max': 3700.0}, {'current': 2978.218, 'min': 2200.0, 'max': 3700.0}, {'current': 2952.388, 'min': 2200.0, 'max': 3700.0}, {'current': 3770.261, 'min': 2200.0, 'max': 3700.0}, {'current': 2892.343, 'min': 2200.0, 'max': 3700.0}, {'current': 3957.888, 'min': 2200.0, 'max': 3700.0}, {'current': 4949.847, 'min': 2200.0, 'max': 3700.0}, {'current': 4063.112, 'min': 2200.0, 'max': 3700.0}, {'current': 3957.728, 'min': 2200.0, 'max': 3700.0}, {'current': 3957.786, 'min': 2200.0, 'max': 3700.0}, {'current': 4731.702, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 3056.314, 'min': 2200.0, 'max': 3700.0}, {'current': 3765.592, 'min': 2200.0, 'max': 3700.0}, {'current': 2515.021, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 118.25825881958008, 'used': 43.07176208496094}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 31.27265167236328}}
2022-12-15 23:12:12,260 INFO    HandlerThread:5336 [system_monitor.py:probe():181] Finished collecting system info
2022-12-15 23:12:12,260 INFO    HandlerThread:5336 [system_monitor.py:probe():184] Publishing system info
2022-12-15 23:12:12,260 DEBUG   HandlerThread:5336 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2022-12-15 23:12:12,260 DEBUG   HandlerThread:5336 [system_info.py:_save_pip():67] Saving pip packages done
2022-12-15 23:12:12,261 INFO    HandlerThread:5336 [system_monitor.py:probe():186] Finished publishing system info
2022-12-15 23:12:18,312 DEBUG   HandlerThread:5336 [handler.py:handle_request():139] handle_request: partial_history
2022-12-15 23:12:21,366 DEBUG   SenderThread:5336 [sender.py:send():303] send: exit
2022-12-15 23:12:21,366 INFO    SenderThread:5336 [sender.py:send_exit():442] handling exit code: 1
2022-12-15 23:12:21,366 INFO    SenderThread:5336 [sender.py:send_exit():444] handling runtime: 9
2022-12-15 23:12:21,367 INFO    SenderThread:5336 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-15 23:12:21,367 INFO    SenderThread:5336 [sender.py:send_exit():450] send defer
2022-12-15 23:12:21,367 DEBUG   HandlerThread:5336 [handler.py:handle_request():139] handle_request: defer
2022-12-15 23:12:21,367 INFO    HandlerThread:5336 [handler.py:handle_request_defer():162] handle defer: 0
2022-12-15 23:12:21,367 DEBUG   SenderThread:5336 [sender.py:send_request():317] send_request: defer
2022-12-15 23:12:21,367 INFO    SenderThread:5336 [sender.py:send_request_defer():459] handle sender defer: 0
2022-12-15 23:12:21,367 INFO    SenderThread:5336 [sender.py:transition_state():463] send defer: 1
2022-12-15 23:12:21,367 DEBUG   HandlerThread:5336 [handler.py:handle_request():139] handle_request: defer
2022-12-15 23:12:21,367 INFO    HandlerThread:5336 [handler.py:handle_request_defer():162] handle defer: 1
2022-12-15 23:12:21,367 INFO    HandlerThread:5336 [system_monitor.py:finish():160] Stopping system monitor
