2022-12-17 13:57:03,784 INFO    StreamThr :5920 [internal.py:wandb_internal():87] W&B internal server running at pid: 5920, started at: 2022-12-17 13:57:03.783697
2022-12-17 13:57:03,785 DEBUG   HandlerThread:5920 [handler.py:handle_request():139] handle_request: status
2022-12-17 13:57:03,786 DEBUG   SenderThread:5920 [sender.py:send_request():317] send_request: status
2022-12-17 13:57:03,787 INFO    WriterThread:5920 [datastore.py:open_for_write():75] open: /media/jonathan/62E2EFF0E2EFC67F/Users/joeda/PycharmProjects/IA-MED_IMG/CheXpert2/training/wandb/offline-run-20221217_135703-98ketjhs/run-98ketjhs.wandb
2022-12-17 13:57:03,800 DEBUG   HandlerThread:5920 [handler.py:handle_request():139] handle_request: run_start
2022-12-17 13:57:03,805 DEBUG   HandlerThread:5920 [system_info.py:__init__():31] System info init
2022-12-17 13:57:03,806 DEBUG   HandlerThread:5920 [system_info.py:__init__():46] System info init done
2022-12-17 13:57:03,806 INFO    HandlerThread:5920 [system_monitor.py:start():150] Starting system monitor
2022-12-17 13:57:03,806 INFO    SystemMonitor:5920 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-12-17 13:57:03,806 INFO    HandlerThread:5920 [system_monitor.py:probe():171] Collecting system info
2022-12-17 13:57:03,806 INFO    SystemMonitor:5920 [interfaces.py:start():168] Started cpu
2022-12-17 13:57:03,807 INFO    SystemMonitor:5920 [interfaces.py:start():168] Started disk
2022-12-17 13:57:03,807 INFO    SystemMonitor:5920 [interfaces.py:start():168] Started gpu
2022-12-17 13:57:03,807 INFO    SystemMonitor:5920 [interfaces.py:start():168] Started memory
2022-12-17 13:57:03,807 INFO    SystemMonitor:5920 [interfaces.py:start():168] Started network
2022-12-17 13:57:03,816 DEBUG   HandlerThread:5920 [system_info.py:probe():195] Probing system
2022-12-17 13:57:03,818 DEBUG   HandlerThread:5920 [system_info.py:_probe_git():180] Probing git
2022-12-17 13:57:03,824 DEBUG   HandlerThread:5920 [system_info.py:_probe_git():188] Probing git done
2022-12-17 13:57:03,824 DEBUG   HandlerThread:5920 [system_info.py:probe():241] Probing system done
